iter	Logloss
189	0.0832245589
190	0.08316959734
191	0.08311828345
192	0.08304258574
193	0.08298793212
194	0.08293870219
195	0.08285847033
196	0.08281624963
197	0.0827725727
198	0.08274174573
199	0.08271845802
200	0.0826605064
201	0.082633447
202	0.08260560693
203	0.08255879844
204	0.08252949045
205	0.08249905294
206	0.08243375652
207	0.08241561663
208	0.0823859724
209	0.08229221154
210	0.0822166763
211	0.08215277165
212	0.08209880021
213	0.08205424872
214	0.08201414452
215	0.08194360907
216	0.08191117138
217	0.08185142382
218	0.08183121662
219	0.08177344655
220	0.08174756777
221	0.08169786074
222	0.08166469377
223	0.08163610709
224	0.08161133268
225	0.08158846459
226	0.08150745923
227	0.08144165713
228	0.08141960018
229	0.08133715681
230	0.08129296445
231	0.08121754816
232	0.08117248585
233	0.0811309231
234	0.08107771219
235	0.08103880535
236	0.08101710166
237	0.08094211019
238	0.08087582917
239	0.08084556176
240	0.08081620455
241	0.08078210339
242	0.08071672972
243	0.08065268191
244	0.08060963577
245	0.08057868354
246	0.0804954776
247	0.08046183249
248	0.08042344456
249	0.08036768545
250	0.08031552964
251	0.08025215008
252	0.08021470902
253	0.08018717089
254	0.08013030853
255	0.0800822286
256	0.08004605726
257	0.0800062648
258	0.07997610429
259	0.07989579403
260	0.07982101893
261	0.07976940163
262	0.07973122605
263	0.07968828781
264	0.07965265156
265	0.07957726526
266	0.07954663627
267	0.07950870649
268	0.07944443116
269	0.07938832927
270	0.07935090339
271	0.07933132397
272	0.07928998201
273	0.07922254674
274	0.0791978432
275	0.07916572313
276	0.07910325587
277	0.07908174312
278	0.07905953896
279	0.0789960741
280	0.0789590569
281	0.07894506354
282	0.07884006446
283	0.0787817424
284	0.07872570565
285	0.07869346762
286	0.07867898084
287	0.07865975335
288	0.07859815863
289	0.07851444747
290	0.0784562586
291	0.07841854688
292	0.07840055805
293	0.07837651298
294	0.07832757597
295	0.07831191066
296	0.07825460201
297	0.07822428283
298	0.07811906238
299	0.07805980944
300	0.07801447016
301	0.0779689723
302	0.0779404865
303	0.07790817765
304	0.07788521688
305	0.07783280016
306	0.07779398056
307	0.07772016821
308	0.0776751568
309	0.07762253899
310	0.07759103494
311	0.07755574147
312	0.07750104094
313	0.07742767121
314	0.07738728833
315	0.07734922063
316	0.07733935672
317	0.07731894905
318	0.07729339953
319	0.0772086896
320	0.07717880844
321	0.07715062189
322	0.07708001656
323	0.07702469749
324	0.07697579668
325	0.07695847279
326	0.07693301023
327	0.07684771572
328	0.07681110096
329	0.07677500186
330	0.07672496889
331	0.07668756922
332	0.07666072947
333	0.07662906215
334	0.07658454223
335	0.07655631905
336	0.07652320393
337	0.07649343317
338	0.07648303104
339	0.07644800102
340	0.07640238148
341	0.07637765213
342	0.07633264297
343	0.07631145685
344	0.07629595259
345	0.07628131941
346	0.07621825729
347	0.07618151861
348	0.07615405512
349	0.07613018595
350	0.07602350135
351	0.07595254856
352	0.07592081808
353	0.07591098063
354	0.07589389851
355	0.07585238997
356	0.07581825888
357	0.07578953176
358	0.07574741148
359	0.07572191369
360	0.07568860572
361	0.07566391954
362	0.07563587091
363	0.07560607265
364	0.0755849328
365	0.07555850046
366	0.0755173067
367	0.07548697914
368	0.07541736405
369	0.07537375224
370	0.07536454505
371	0.0753381539
372	0.0752949078
373	0.07525709428
374	0.07520443672
375	0.07516802457
376	0.07515552732
377	0.07509195138
378	0.07505654285
379	0.07504058894
380	0.07499711934
381	0.07495006531
382	0.07490168201
383	0.07484999777
384	0.07481915976
385	0.07480257239
386	0.07477026677
387	0.07474609896
388	0.07470940717
389	0.07468807592
390	0.07465547768
391	0.07463301691
392	0.07452714039
393	0.07450766593
394	0.07444239728
395	0.07441096631
396	0.07436832781
397	0.07433449375
398	0.0742971143
399	0.07428260818
400	0.07425807195
401	0.07424976526
402	0.0741658465
403	0.0741421062
404	0.07411687261
405	0.07404199114
406	0.07403359587
407	0.07398436345
408	0.07393245881
409	0.07391250558
410	0.0738967531
411	0.0738907096
412	0.0738729276
413	0.07385157312
414	0.0738230671
415	0.07380656072
416	0.0737624882
417	0.07372001755
418	0.07363398383
419	0.073590489
420	0.0735267966
421	0.0734831979
422	0.07344000992
423	0.07340217217
424	0.07338630273
425	0.07336016914
426	0.07329644212
427	0.07325861327
428	0.07321403265
429	0.07320006961
430	0.07318271324
431	0.073165873
432	0.07314935818
433	0.07311021663
434	0.07306721315
435	0.07300099243
436	0.07297460848
437	0.07291108083
438	0.0728917432
439	0.07284184198
440	0.0728090003
441	0.07279376981
442	0.07276951899
443	0.07273367617
444	0.0726797118
445	0.07262533593
446	0.07261643163
447	0.07257305299
448	0.07255336226
449	0.07248209591
450	0.07245197952
451	0.07239527269
452	0.07235981812
453	0.07229081156
454	0.07224738898
455	0.0721778458
456	0.072127563
457	0.07205746118
458	0.07202886672
459	0.0720050107
460	0.07199286893
461	0.07196183918
462	0.07194442812
463	0.07191966876
464	0.07188435243
465	0.07185306713
466	0.07180893232
467	0.07178993357
468	0.07177771254
469	0.07174334944
470	0.07172386129
471	0.07170509094
472	0.0716956082
473	0.07166514596
474	0.07161660978
475	0.07158213465
476	0.07156522336
477	0.07153060038
478	0.07151274453
479	0.07149890912
480	0.07146612457
481	0.07143429488
482	0.07140152328
483	0.07139772681
484	0.07137267746
485	0.07131695252
486	0.07127031157
487	0.07124119547
488	0.07122017891
489	0.07117365963
490	0.07115935683
491	0.07109731189
492	0.07106521514
493	0.07101816959
494	0.0709388704
495	0.0709238446
496	0.07090856027
497	0.07088952032
498	0.0708796632
499	0.07086993151
500	0.07082629509
501	0.07080055516
502	0.07076240093
503	0.07074896635
504	0.07072215519
505	0.07066455941
506	0.07063996766
507	0.07063095476
508	0.07058499254
509	0.0705176802
510	0.07047514426
511	0.07044898914
512	0.07040811827
513	0.07038647208
514	0.07033167817
515	0.07030455273
516	0.07028759964
517	0.07026737594
518	0.07024593722
519	0.07023181989
520	0.07021404566
521	0.07019396334
522	0.07017774378
523	0.07016374071
524	0.07013335653
525	0.07008293936
526	0.07005969896
527	0.07002840722
528	0.07001385329
529	0.06996873368
530	0.06994674246
531	0.06992410416
532	0.06987176756
533	0.06985107141
534	0.06983824148
535	0.06980473162
536	0.06977496601
537	0.06974488075
538	0.06972733636
539	0.06970117924
540	0.06968679338
541	0.06963667803
542	0.06962839384
543	0.06961764483
544	0.0696055758
545	0.06957094044
546	0.06953676635
547	0.06952147269
548	0.0694776535
549	0.06944026939
550	0.06940781777
551	0.0694051437
552	0.0693904043
553	0.06936445546
554	0.06933401841
555	0.06931349208
556	0.06927918362
557	0.06926937282
558	0.06924041826
559	0.06919823376
560	0.0691814247
561	0.0691716636
562	0.06913554234
563	0.06913192469
564	0.06912025478
565	0.06907468763
566	0.06904557065
567	0.06902693407
568	0.06900115055
569	0.06898731427
570	0.06897038007
571	0.06893651539
572	0.0688854634
573	0.06887413107
574	0.06883974841
575	0.06882264966
576	0.06881721256
577	0.06880449649
578	0.06879581356
579	0.06877307073
580	0.06874756176
581	0.06872501245
582	0.06867728306
583	0.06864495723
584	0.06862534335
585	0.06860240358
586	0.06857874906
587	0.06857532072
588	0.06853273554
589	0.06851587191
590	0.06846839489
591	0.06844105269
592	0.06838693371
593	0.06834239566
594	0.06833480541
595	0.06831663643
596	0.06830096278
597	0.06826338408
598	0.06825468568
599	0.0682343144
600	0.06821086116
601	0.06816356395
602	0.06813802648
603	0.06812949731
604	0.06811561831
605	0.06809309497
606	0.06808003179
607	0.06801766571
608	0.06801166485
609	0.06800524732
610	0.06795943799
611	0.067936951
612	0.06790518026
613	0.06789155332
614	0.0678764696
615	0.06786555024
616	0.06784076609
617	0.06782219015
618	0.06779905167
619	0.06773882276
620	0.06772074844
621	0.06768261597
622	0.06767999704
623	0.06764092429
624	0.06760126091
625	0.06758151629
626	0.06754366123
627	0.06752889611
628	0.06750974466
629	0.06746582089
630	0.06743711246
631	0.06739588407
632	0.06737834707
633	0.06736373552
634	0.06732717756
635	0.06728951923
636	0.06727016929
637	0.06720932776
638	0.06719022544
639	0.06716780961
640	0.06715648856
641	0.06714010667
642	0.06712492771
643	0.06709165756
644	0.0670540885
645	0.06700113191
646	0.06697613049
647	0.06695906644
648	0.06693243263
649	0.06692626533
650	0.06690357456
651	0.06687791478
652	0.06687327696
653	0.06683206504
654	0.06679529614
655	0.06678206677
656	0.06676024429
657	0.06673944448
658	0.06672967515
659	0.06672775086
660	0.0666983072
661	0.06668477632
662	0.06664108994
663	0.06661707153
664	0.06659695639
665	0.06657319722
666	0.06654525328
667	0.06652730537
668	0.06652150742
669	0.06650456515
670	0.06647776872
671	0.06645374198
672	0.06642456446
673	0.06640929987
674	0.06639155475
675	0.06635672407
676	0.06635379053
677	0.06634422693
678	0.066309755
679	0.06628259539
680	0.06627256697
681	0.06625023455
682	0.06623760986
683	0.06623504029
684	0.0662102782
685	0.06619717024
686	0.06617402895
687	0.06616265287
688	0.0661247724
689	0.06611002785
690	0.06609007632
691	0.06606879377
692	0.06605061709
693	0.06604067521
694	0.06601476383
695	0.06600306395
696	0.0659879724
697	0.06597710468
698	0.06596242097
699	0.06594926073
700	0.06592483465
701	0.06590648124
702	0.06589559763
703	0.06585533203
704	0.06584001413
705	0.06582669169
706	0.06581301992
707	0.06580242914
708	0.06578905958
709	0.06577518743
710	0.06576376325
711	0.06571244749
712	0.06570186335
713	0.06568231365
714	0.06568012227
715	0.0656767446
716	0.06566595682
717	0.06565473571
718	0.06565002056
719	0.06561769739
720	0.06559832849
721	0.06557848637
722	0.06556058576
723	0.06553383503
724	0.06552074985
725	0.06550870134
726	0.06547658539
727	0.06545554064
728	0.0654137126
729	0.06540259272
730	0.06539460334
731	0.06538478362
732	0.06536620381
733	0.06535356326
734	0.06533170115
735	0.06530499721
736	0.06529532679
737	0.06526612501
738	0.06525149928
739	0.06523400551
740	0.06521942649
741	0.06519487451
742	0.0651588969
743	0.06512179985
744	0.06510095625
745	0.06509344501
746	0.06507611778
747	0.06503526308
748	0.06500495103
749	0.06499541327
750	0.0649733975
751	0.06496117905
752	0.06495912349
753	0.06495109995
754	0.06493008469
755	0.06491740444
756	0.06486845962
757	0.06485207797
758	0.06481157195
759	0.06479927796
760	0.0647870643
761	0.06476737931
762	0.06474068597
763	0.0647244314
764	0.06470380201
765	0.06469684025
766	0.06468018321
767	0.06466844952
768	0.0646551796
769	0.06462275103
770	0.06459569153
771	0.06455590104
772	0.06450879067
773	0.06449284193
774	0.06446285779
775	0.06443879843
776	0.06438249277
777	0.06436020336
778	0.06433339217
779	0.06432147571
780	0.06431332971
781	0.06427052514
782	0.06425487184
783	0.06423302413
784	0.06421113868
785	0.0641903169
786	0.06418893923
787	0.06417906786
788	0.06414917497
789	0.06413811817
790	0.06410458304
791	0.06408097161
792	0.06407072059
793	0.06405310869
794	0.06402627239
795	0.06401226889
796	0.06400769709
797	0.06398629181
798	0.06398531886
799	0.06397999046
800	0.06394616722
801	0.063920502
802	0.06389888839
803	0.06388942291
804	0.06387757102
805	0.06384883312
806	0.0638447799
807	0.06383322819
808	0.0638076506
809	0.0637926998
810	0.06376598149
811	0.06375537694
812	0.06373825234
813	0.06372942284
814	0.06371533583
815	0.06367784795
816	0.06364771176
817	0.06363657107
818	0.06361673787
819	0.06358230311
820	0.06356911605
821	0.0635505036
822	0.0635273398
823	0.06349886876
824	0.0634899712
825	0.06348736636
826	0.06343896688
827	0.06341978443
828	0.06338902142
829	0.06337000618
830	0.06336236853
831	0.063347814
832	0.06334636336
833	0.06332537009
834	0.06329508477
835	0.06328750746
836	0.06325951329
837	0.06324330389
838	0.06322265483
839	0.06318907234
840	0.06316170453
841	0.06312730793
842	0.06310411417
843	0.06308176203
844	0.06306556996
845	0.06303396416
846	0.0630071564
847	0.06299706678
848	0.06298816123
849	0.06298148374
850	0.06296471229
851	0.06295353617
852	0.06293669938
853	0.0629300622
854	0.06291809603
855	0.06290465533
856	0.06290186036
857	0.06287191399
858	0.06286503054
859	0.06284965746
860	0.06284187592
861	0.06283598062
862	0.06280954582
863	0.06280467738
864	0.0627880202
865	0.06278273044
866	0.06277461026
867	0.06274202093
868	0.06271185431
869	0.06267810358
870	0.06266806568
871	0.06263460799
872	0.06258800542
873	0.06257467473
874	0.0625325151
875	0.06250643201
876	0.06249385247
877	0.06247972182
878	0.06247481511
879	0.0624554026
880	0.0624326639
881	0.06241805607
882	0.06239770371
883	0.0623934687
884	0.06238815349
885	0.06237794293
886	0.06234644412
887	0.06231998664
888	0.06231536286
889	0.06230125129
890	0.06227495359
891	0.06224153332
892	0.06220955098
893	0.06218227641
894	0.06215308793
895	0.06213657981
896	0.06211358633
897	0.06208766467
898	0.0620799933
899	0.06206231071
900	0.06203856179
901	0.06203760087
902	0.06202620422
903	0.0620113992
904	0.06199133847
905	0.06196753683
906	0.06195464438
907	0.06192727309
908	0.06192618768
909	0.06190479204
910	0.06186672491
911	0.0618436807
912	0.0618349595
913	0.06181220067
914	0.06177650385
915	0.06175070958
916	0.06172043832
917	0.0617078182
918	0.06169018248
919	0.0616579767
920	0.06164597469
921	0.06163673655
922	0.06161334079
923	0.06160798838
924	0.06156852313
925	0.06156475842
926	0.06155143357
927	0.06154316234
928	0.06153492109
929	0.06152482728
930	0.06149579929
931	0.06148655648
932	0.06148023753
933	0.06147568617
934	0.06147218395
935	0.06143676683
936	0.06135734541
937	0.06134391415
938	0.06134275993
939	0.06132648167
940	0.06130078297
941	0.06128744384
942	0.06125673927
943	0.06124087545
944	0.0612275961
945	0.06121496735
946	0.06117856193
947	0.06116694184
948	0.06115824369
949	0.06114928518
950	0.06114701494
951	0.06113505729
952	0.06111256898
953	0.06110347083
954	0.06109964013
955	0.06108787476
956	0.06107287047
957	0.06106644806
958	0.061051943
959	0.06104803123
960	0.06103862915
961	0.06101133111
962	0.06098616596
963	0.06098516918
964	0.06096762361
965	0.06095384524
966	0.06093417797
967	0.06092782231
968	0.06090712269
969	0.06089636228
970	0.06088082055
971	0.06086007242
972	0.06084905779
973	0.06084216254
974	0.06082516181
975	0.0608066474
976	0.06076868521
977	0.06076032635
978	0.06073076073
979	0.06071590112
980	0.06070609116
981	0.06070246629
982	0.06069653387
983	0.06068139463
984	0.06066762396
985	0.06065563631
986	0.06064970517
987	0.06064830419
988	0.06064299512
989	0.06061993493
990	0.06061802424
991	0.06061265905
992	0.0605935334
993	0.06057269515
994	0.06056971176
995	0.06055760175
996	0.06055214174
997	0.0605451836
998	0.06053935042
999	0.0605281095
